ticker,date,open,high,low,close,volume
AACBU,2012-06-28,,,,,
AACBU,2012-06-29,,,,,
AACBU,2012-07-02,,,,,
AACBU,2012-07-03,,,,,
AACBU,2012-07-05,,,,,
AACBU,2012-07-06,,,,,
AACBU,2012-07-09,,,,,
AACBU,2012-07-10,,,,,
AACBU,2012-07-11,,,,,
AACBU,2012-07-12,,,,,
AACBU,2012-07-13,,,,,
AACBU,2012-07-16,,,,,
AACBU,2012-07-17,,,,,
AACBU,2012-07-18,,,,,
AACBU,2012-07-19,,,,,
AACBU,2012-07-20,,,,,
AACBU,2012-07-23,,,,,
AACBU,2012-07-24,,,,,
AACBU,2012-07-25,,,,,
AACBU,2012-07-26,,,,,
AACBU,2012-07-27,,,,,
AACBU,2012-07-30,,,,,
AACBU,2012-07-31,,,,,
AACBU,2012-08-01,,,,,
AACBU,2012-08-02,,,,,
AACBU,2012-08-03,,,,,
AACBU,2012-08-06,,,,,
AACBU,2012-08-07,,,,,
AACBU,2012-08-08,,,,,
AACBU,2012-08-09,,,,,
AACBU,2012-08-10,,,,,
AACBU,2012-08-13,,,,,
AACBU,2012-08-14,,,,,
AACBU,2012-08-15,,,,,
AACBU,2012-08-16,,,,,
AACBU,2012-08-17,,,,,
AACBU,2012-08-20,,,,,
AACBU,2012-08-21,,,,,
AACBU,2012-08-22,,,,,
AACBU,2012-08-23,,,,,
AACBU,2012-08-24,,,,,
AACBU,2012-08-27,,,,,
AACBU,2012-08-28,,,,,
AACBU,2012-08-29,,,,,
AACBU,2012-08-30,,,,,
AACBU,2012-08-31,,,,,
AACBU,2012-09-04,,,,,
AACBU,2012-09-05,,,,,
AACBU,2012-09-06,,,,,
AACBU,2012-09-07,,,,,
AACBU,2012-09-10,,,,,
AACBU,2012-09-11,,,,,
AACBU,2012-09-12,,,,,
AACBU,2012-09-13,,,,,
AACBU,2012-09-14,,,,,
AACBU,2012-09-17,,,,,
AACBU,2012-09-18,,,,,
AACBU,2012-09-19,,,,,
AACBU,2012-09-20,,,,,
AACBU,2012-09-21,,,,,
AACBU,2012-09-24,,,,,
AACBU,2012-09-25,,,,,
AACBU,2012-09-26,,,,,
AACBU,2012-09-27,,,,,
AACBU,2012-09-28,,,,,
AACBU,2012-10-01,,,,,
AACBU,2012-10-02,,,,,
AACBU,2012-10-03,,,,,
AACBU,2012-10-04,,,,,
AACBU,2012-10-05,,,,,
AACBU,2012-10-08,,,,,
AACBU,2012-10-09,,,,,
AACBU,2012-10-10,,,,,
AACBU,2012-10-11,,,,,
AACBU,2012-10-12,,,,,
AACBU,2012-10-15,,,,,
AACBU,2012-10-16,,,,,
AACBU,2012-10-17,,,,,
AACBU,2012-10-18,,,,,
AACBU,2012-10-19,,,,,
AACBU,2012-10-22,,,,,
AACBU,2012-10-23,,,,,
AACBU,2012-10-24,,,,,
AACBU,2012-10-25,,,,,
AACBU,2012-10-26,,,,,
AACBU,2012-10-31,,,,,
AACBU,2012-11-01,,,,,
AACBU,2012-11-02,,,,,
AACBU,2012-11-05,,,,,
AACBU,2012-11-06,,,,,
AACBU,2012-11-07,,,,,
AACBU,2012-11-08,,,,,
AACBU,2012-11-09,,,,,
AACBU,2012-11-12,,,,,
AACBU,2012-11-13,,,,,
AACBU,2012-11-14,,,,,
AACBU,2012-11-15,,,,,
AACBU,2012-11-16,,,,,
AACBU,2012-11-19,,,,,
AACBU,2012-11-20,,,,,
AACBU,2012-11-21,,,,,
AACBU,2012-11-23,,,,,
AACBU,2012-11-26,,,,,
AACBU,2012-11-27,,,,,
AACBU,2012-11-28,,,,,
AACBU,2012-11-29,,,,,
AACBU,2012-11-30,,,,,
AACBU,2012-12-03,,,,,
AACBU,2012-12-04,,,,,
AACBU,2012-12-05,,,,,
AACBU,2012-12-06,,,,,
AACBU,2012-12-07,,,,,
AACBU,2012-12-10,,,,,
AACBU,2012-12-11,,,,,
AACBU,2012-12-12,,,,,
AACBU,2012-12-13,,,,,
AACBU,2012-12-14,,,,,
AACBU,2012-12-17,,,,,
AACBU,2012-12-18,,,,,
AACBU,2012-12-19,,,,,
AACBU,2012-12-20,,,,,
AACBU,2012-12-21,,,,,
AACBU,2012-12-24,,,,,
AACBU,2012-12-26,,,,,
AACBU,2012-12-27,,,,,
AACBU,2012-12-28,,,,,
AACBU,2012-12-31,,,,,
AACBU,2013-01-02,,,,,
AACBU,2013-01-03,,,,,
AACBU,2013-01-04,,,,,
AACBU,2013-01-07,,,,,
AACBU,2013-01-08,,,,,
AACBU,2013-01-09,,,,,
AACBU,2013-01-10,,,,,
AACBU,2013-01-11,,,,,
AACBU,2013-01-14,,,,,
AACBU,2013-01-15,,,,,
AACBU,2013-01-16,,,,,
AACBU,2013-01-17,,,,,
AACBU,2013-01-18,,,,,
AACBU,2013-01-22,,,,,
AACBU,2013-01-23,,,,,
AACBU,2013-01-24,,,,,
AACBU,2013-01-25,,,,,
AACBU,2013-01-28,,,,,
AACBU,2013-01-29,,,,,
AACBU,2013-01-30,,,,,
AACBU,2013-01-31,,,,,
AACBU,2013-02-01,,,,,
AACBU,2013-02-04,,,,,
AACBU,2013-02-05,,,,,
AACBU,2013-02-06,,,,,
AACBU,2013-02-07,,,,,
AACBU,2013-02-08,,,,,
AACBU,2013-02-11,,,,,
AACBU,2013-02-12,,,,,
AACBU,2013-02-13,,,,,
AACBU,2013-02-14,,,,,
AACBU,2013-02-15,,,,,
AACBU,2013-02-19,,,,,
AACBU,2013-02-20,,,,,
AACBU,2013-02-21,,,,,
AACBU,2013-02-22,,,,,
AACBU,2013-02-25,,,,,
AACBU,2013-02-26,,,,,
AACBU,2013-02-27,,,,,
AACBU,2013-02-28,,,,,
AACBU,2013-03-01,,,,,
AACBU,2013-03-04,,,,,
AACBU,2013-03-05,,,,,
AACBU,2013-03-06,,,,,
AACBU,2013-03-07,,,,,
AACBU,2013-03-08,,,,,
AACBU,2013-03-11,,,,,
AACBU,2013-03-12,,,,,
AACBU,2013-03-13,,,,,
AACBU,2013-03-14,,,,,
AACBU,2013-03-15,,,,,
AACBU,2013-03-18,,,,,
AACBU,2013-03-19,,,,,
AACBU,2013-03-20,,,,,
AACBU,2013-03-21,,,,,
AACBU,2013-03-22,,,,,
AACBU,2013-03-25,,,,,
AACBU,2013-03-26,,,,,
AACBU,2013-03-27,,,,,
AACBU,2013-03-28,,,,,
AACBU,2013-04-01,,,,,
AACBU,2013-04-02,,,,,
AACBU,2013-04-03,,,,,
AACBU,2013-04-04,,,,,
AACBU,2013-04-05,,,,,
AACBU,2013-04-08,,,,,
AACBU,2013-04-09,,,,,
AACBU,2013-04-10,,,,,
AACBU,2013-04-11,,,,,
AACBU,2013-04-12,,,,,
AACBU,2013-04-15,,,,,
AACBU,2013-04-16,,,,,
AACBU,2013-04-17,,,,,
AACBU,2013-04-18,,,,,
AACBU,2013-04-19,,,,,
AACBU,2013-04-22,,,,,
AACBU,2013-04-23,,,,,
AACBU,2013-04-24,,,,,
AACBU,2013-04-25,,,,,
AACBU,2013-04-26,,,,,
AACBU,2013-04-29,,,,,
AACBU,2013-04-30,,,,,
AACBU,2013-05-01,,,,,
AACBU,2013-05-02,,,,,
AACBU,2013-05-03,,,,,
AACBU,2013-05-06,,,,,
AACBU,2013-05-07,,,,,
AACBU,2013-05-08,,,,,
AACBU,2013-05-09,,,,,
AACBU,2013-05-10,,,,,
AACBU,2013-05-13,,,,,
AACBU,2013-05-14,,,,,
AACBU,2013-05-15,,,,,
AACBU,2013-05-16,,,,,
AACBU,2013-05-17,,,,,
AACBU,2013-05-20,,,,,
AACBU,2013-05-21,,,,,
AACBU,2013-05-22,,,,,
AACBU,2013-05-23,,,,,
AACBU,2013-05-24,,,,,
AACBU,2013-05-28,,,,,
AACBU,2013-05-29,,,,,
AACBU,2013-05-30,,,,,
AACBU,2013-05-31,,,,,
AACBU,2013-06-03,,,,,
AACBU,2013-06-04,,,,,
AACBU,2013-06-05,,,,,
AACBU,2013-06-06,,,,,
AACBU,2013-06-07,,,,,
AACBU,2013-06-10,,,,,
AACBU,2013-06-11,,,,,
AACBU,2013-06-12,,,,,
AACBU,2013-06-13,,,,,
AACBU,2013-06-14,,,,,
AACBU,2013-06-17,,,,,
AACBU,2013-06-18,,,,,
AACBU,2013-06-19,,,,,
AACBU,2013-06-20,,,,,
AACBU,2013-06-21,,,,,
AACBU,2013-06-24,,,,,
AACBU,2013-06-25,,,,,
AACBU,2013-06-26,,,,,
AACBU,2013-06-27,,,,,
AACBU,2013-06-28,,,,,
AACBU,2013-07-01,,,,,
AACBU,2013-07-02,,,,,
AACBU,2013-07-03,,,,,
AACBU,2013-07-05,,,,,
AACBU,2013-07-08,,,,,
AACBU,2013-07-09,,,,,
AACBU,2013-07-10,,,,,
AACBU,2013-07-11,,,,,
AACBU,2013-07-12,,,,,
AACBU,2013-07-15,,,,,
AACBU,2013-07-16,,,,,
AACBU,2013-07-17,,,,,
AACBU,2013-07-18,,,,,
AACBU,2013-07-19,,,,,
AACBU,2013-07-22,,,,,
AACBU,2013-07-23,,,,,
AACBU,2013-07-24,,,,,
AACBU,2013-07-25,,,,,
AACBU,2013-07-26,,,,,
AACBU,2013-07-29,,,,,
AACBU,2013-07-30,,,,,
AACBU,2013-07-31,,,,,
AACBU,2013-08-01,,,,,
AACBU,2013-08-02,,,,,
AACBU,2013-08-05,,,,,
AACBU,2013-08-06,,,,,
AACBU,2013-08-07,,,,,
AACBU,2013-08-08,,,,,
AACBU,2013-08-09,,,,,
AACBU,2013-08-12,,,,,
AACBU,2013-08-13,,,,,
AACBU,2013-08-14,,,,,
AACBU,2013-08-15,,,,,
AACBU,2013-08-16,,,,,
AACBU,2013-08-19,,,,,
AACBU,2013-08-20,,,,,
AACBU,2013-08-21,,,,,
AACBU,2013-08-22,,,,,
AACBU,2013-08-23,,,,,
AACBU,2013-08-26,,,,,
AACBU,2013-08-27,,,,,
AACBU,2013-08-28,,,,,
AACBU,2013-08-29,,,,,
AACBU,2013-08-30,,,,,
AACBU,2013-09-03,,,,,
AACBU,2013-09-04,,,,,
AACBU,2013-09-05,,,,,
AACBU,2013-09-06,,,,,
AACBU,2013-09-09,,,,,
AACBU,2013-09-10,,,,,
AACBU,2013-09-11,,,,,
AACBU,2013-09-12,,,,,
AACBU,2013-09-13,,,,,
AACBU,2013-09-16,,,,,
AACBU,2013-09-17,,,,,
AACBU,2013-09-18,,,,,
AACBU,2013-09-19,,,,,
AACBU,2013-09-20,,,,,
AACBU,2013-09-23,,,,,
AACBU,2013-09-24,,,,,
AACBU,2013-09-25,,,,,
AACBU,2013-09-26,,,,,
AACBU,2013-09-27,,,,,
AACBU,2013-09-30,,,,,
AACBU,2013-10-01,,,,,
AACBU,2013-10-02,,,,,
AACBU,2013-10-03,,,,,
AACBU,2013-10-04,,,,,
AACBU,2013-10-07,,,,,
AACBU,2013-10-08,,,,,
AACBU,2013-10-09,,,,,
AACBU,2013-10-10,,,,,
AACBU,2013-10-11,,,,,
AACBU,2013-10-14,,,,,
AACBU,2013-10-15,,,,,
AACBU,2013-10-16,,,,,
AACBU,2013-10-17,,,,,
AACBU,2013-10-18,,,,,
AACBU,2013-10-21,,,,,
AACBU,2013-10-22,,,,,
AACBU,2013-10-23,,,,,
AACBU,2013-10-24,,,,,
AACBU,2013-10-25,,,,,
AACBU,2013-10-28,,,,,
AACBU,2013-10-29,,,,,
AACBU,2013-10-30,,,,,
AACBU,2013-10-31,,,,,
AACBU,2013-11-01,,,,,
AACBU,2013-11-04,,,,,
AACBU,2013-11-05,,,,,
AACBU,2013-11-06,,,,,
AACBU,2013-11-07,,,,,
AACBU,2013-11-08,,,,,
AACBU,2013-11-11,,,,,
AACBU,2013-11-12,,,,,
AACBU,2013-11-13,,,,,
AACBU,2013-11-14,,,,,
AACBU,2013-11-15,,,,,
AACBU,2013-11-18,,,,,
AACBU,2013-11-19,,,,,
AACBU,2013-11-20,,,,,
AACBU,2013-11-21,,,,,
AACBU,2013-11-22,,,,,
AACBU,2013-11-25,,,,,
AACBU,2013-11-26,,,,,
AACBU,2013-11-27,,,,,
AACBU,2013-11-29,,,,,
AACBU,2013-12-02,,,,,
AACBU,2013-12-03,,,,,
AACBU,2013-12-04,,,,,
AACBU,2013-12-05,,,,,
AACBU,2013-12-06,,,,,
AACBU,2013-12-09,,,,,
AACBU,2013-12-10,,,,,
AACBU,2013-12-11,,,,,
AACBU,2013-12-12,,,,,
AACBU,2013-12-13,,,,,
AACBU,2013-12-16,,,,,
AACBU,2013-12-17,,,,,
AACBU,2013-12-18,,,,,
AACBU,2013-12-19,,,,,
AACBU,2013-12-20,,,,,
AACBU,2013-12-23,,,,,
AACBU,2013-12-24,,,,,
AACBU,2013-12-26,,,,,
AACBU,2013-12-27,,,,,
AACBU,2013-12-30,,,,,
AACBU,2013-12-31,,,,,
AACBU,2014-01-02,,,,,
AACBU,2014-01-03,,,,,
AACBU,2014-01-06,,,,,
AACBU,2014-01-07,,,,,
AACBU,2014-01-08,,,,,
AACBU,2014-01-09,,,,,
AACBU,2014-01-10,,,,,
AACBU,2014-01-13,,,,,
AACBU,2014-01-14,,,,,
AACBU,2014-01-15,,,,,
AACBU,2014-01-16,,,,,
AACBU,2014-01-17,,,,,
AACBU,2014-01-21,,,,,
AACBU,2014-01-22,,,,,
AACBU,2014-01-23,,,,,
AACBU,2014-01-24,,,,,
AACBU,2014-01-27,,,,,
AACBU,2014-01-28,,,,,
AACBU,2014-01-29,,,,,
AACBU,2014-01-30,,,,,
AACBU,2014-01-31,,,,,
AACBU,2014-02-03,,,,,
AACBU,2014-02-04,,,,,
AACBU,2014-02-05,,,,,
AACBU,2014-02-06,,,,,
AACBU,2014-02-07,,,,,
AACBU,2014-02-10,,,,,
AACBU,2014-02-11,,,,,
AACBU,2014-02-12,,,,,
AACBU,2014-02-13,,,,,
AACBU,2014-02-14,,,,,
AACBU,2014-02-18,,,,,
AACBU,2014-02-19,,,,,
AACBU,2014-02-20,,,,,
AACBU,2014-02-21,,,,,
AACBU,2014-02-24,,,,,
AACBU,2014-02-25,,,,,
AACBU,2014-02-26,,,,,
AACBU,2014-02-27,,,,,
AACBU,2014-02-28,,,,,
AACBU,2014-03-03,,,,,
AACBU,2014-03-04,,,,,
AACBU,2014-03-05,,,,,
AACBU,2014-03-06,,,,,
AACBU,2014-03-07,,,,,
AACBU,2014-03-10,,,,,
AACBU,2014-03-11,,,,,
AACBU,2014-03-12,,,,,
AACBU,2014-03-13,,,,,
AACBU,2014-03-14,,,,,
AACBU,2014-03-17,,,,,
AACBU,2014-03-18,,,,,
AACBU,2014-03-19,,,,,
AACBU,2014-03-20,,,,,
AACBU,2014-03-21,,,,,
AACBU,2014-03-24,,,,,
AACBU,2014-03-25,,,,,
AACBU,2014-03-26,,,,,
AACBU,2014-03-27,,,,,
AACBU,2014-03-28,,,,,
AACBU,2014-03-31,,,,,
AACBU,2014-04-01,,,,,
AACBU,2014-04-02,,,,,
AACBU,2014-04-03,,,,,
AACBU,2014-04-04,,,,,
AACBU,2014-04-07,,,,,
AACBU,2014-04-08,,,,,
AACBU,2014-04-09,,,,,
AACBU,2014-04-10,,,,,
AACBU,2014-04-11,,,,,
AACBU,2014-04-14,,,,,
AACBU,2014-04-15,,,,,
AACBU,2014-04-16,,,,,
AACBU,2014-04-17,,,,,
AACBU,2014-04-21,,,,,
AACBU,2014-04-22,,,,,
AACBU,2014-04-23,,,,,
AACBU,2014-04-24,,,,,
AACBU,2014-04-25,,,,,
AACBU,2014-04-28,,,,,
AACBU,2014-04-29,,,,,
AACBU,2014-04-30,,,,,
AACBU,2014-05-01,,,,,
AACBU,2014-05-02,,,,,
AACBU,2014-05-05,,,,,
AACBU,2014-05-06,,,,,
AACBU,2014-05-07,,,,,
AACBU,2014-05-08,,,,,
AACBU,2014-05-09,,,,,
AACBU,2014-05-12,,,,,
AACBU,2014-05-13,,,,,
AACBU,2014-05-14,,,,,
AACBU,2014-05-15,,,,,
AACBU,2014-05-16,,,,,
AACBU,2014-05-19,,,,,
AACBU,2014-05-20,,,,,
AACBU,2014-05-21,,,,,
AACBU,2014-05-22,,,,,
AACBU,2014-05-23,,,,,
AACBU,2014-05-27,,,,,
AACBU,2014-05-28,,,,,
AACBU,2014-05-29,,,,,
AACBU,2014-05-30,,,,,
AACBU,2014-06-02,,,,,
AACBU,2014-06-03,,,,,
AACBU,2014-06-04,,,,,
AACBU,2014-06-05,,,,,
AACBU,2014-06-06,,,,,
AACBU,2014-06-09,,,,,
AACBU,2014-06-10,,,,,
AACBU,2014-06-11,,,,,
AACBU,2014-06-12,,,,,
AACBU,2014-06-13,,,,,
AACBU,2014-06-16,,,,,
AACBU,2014-06-17,,,,,
AACBU,2014-06-18,,,,,
AACBU,2014-06-19,,,,,
AACBU,2014-06-20,,,,,
AACBU,2014-06-23,,,,,
AACBU,2014-06-24,,,,,
AACBU,2014-06-25,,,,,
AACBU,2014-06-26,,,,,
AACBU,2014-06-27,,,,,
AACBU,2014-06-30,,,,,
AACBU,2014-07-01,,,,,
AACBU,2014-07-02,,,,,
AACBU,2014-07-03,,,,,
AACBU,2014-07-07,,,,,
AACBU,2014-07-08,,,,,
AACBU,2014-07-09,,,,,
AACBU,2014-07-10,,,,,
AACBU,2014-07-11,,,,,
AACBU,2014-07-14,,,,,
AACBU,2014-07-15,,,,,
AACBU,2014-07-16,,,,,
AACBU,2014-07-17,,,,,
AACBU,2014-07-18,,,,,
AACBU,2014-07-21,,,,,
AACBU,2014-07-22,,,,,
AACBU,2014-07-23,,,,,
AACBU,2014-07-24,,,,,
AACBU,2014-07-25,,,,,
AACBU,2014-07-28,,,,,
AACBU,2014-07-29,,,,,
AACBU,2014-07-30,,,,,
AACBU,2014-07-31,,,,,
AACBU,2014-08-01,,,,,
AACBU,2014-08-04,,,,,
AACBU,2014-08-05,,,,,
AACBU,2014-08-06,,,,,
AACBU,2014-08-07,,,,,
AACBU,2014-08-08,,,,,
AACBU,2014-08-11,,,,,
AACBU,2014-08-12,,,,,
AACBU,2014-08-13,,,,,
AACBU,2014-08-14,,,,,
AACBU,2014-08-15,,,,,
AACBU,2014-08-18,,,,,
AACBU,2014-08-19,,,,,
AACBU,2014-08-20,,,,,
AACBU,2014-08-21,,,,,
AACBU,2014-08-22,,,,,
AACBU,2014-08-25,,,,,
AACBU,2014-08-26,,,,,
AACBU,2014-08-27,,,,,
AACBU,2014-08-28,,,,,
AACBU,2014-08-29,,,,,
AACBU,2014-09-02,,,,,
AACBU,2014-09-03,,,,,
AACBU,2014-09-04,,,,,
AACBU,2014-09-05,,,,,
AACBU,2014-09-08,,,,,
AACBU,2014-09-09,,,,,
AACBU,2014-09-10,,,,,
AACBU,2014-09-11,,,,,
AACBU,2014-09-12,,,,,
AACBU,2014-09-15,,,,,
AACBU,2014-09-16,,,,,
AACBU,2014-09-17,,,,,
AACBU,2014-09-18,,,,,
AACBU,2014-09-19,,,,,
AACBU,2014-09-22,,,,,
AACBU,2014-09-23,,,,,
AACBU,2014-09-24,,,,,
AACBU,2014-09-25,,,,,
AACBU,2014-09-26,,,,,
AACBU,2014-09-29,,,,,
AACBU,2014-09-30,,,,,
AACBU,2014-10-01,,,,,
AACBU,2014-10-02,,,,,
AACBU,2014-10-03,,,,,
AACBU,2014-10-06,,,,,
AACBU,2014-10-07,,,,,
AACBU,2014-10-08,,,,,
AACBU,2014-10-09,,,,,
AACBU,2014-10-10,,,,,
AACBU,2014-10-13,,,,,
AACBU,2014-10-14,,,,,
AACBU,2014-10-15,,,,,
AACBU,2014-10-16,,,,,
AACBU,2014-10-17,,,,,
AACBU,2014-10-20,,,,,
AACBU,2014-10-21,,,,,
AACBU,2014-10-22,,,,,
AACBU,2014-10-23,,,,,
AACBU,2014-10-24,,,,,
AACBU,2014-10-27,,,,,
AACBU,2014-10-28,,,,,
AACBU,2014-10-29,,,,,
AACBU,2014-10-30,,,,,
AACBU,2014-10-31,,,,,
AACBU,2014-11-03,,,,,
AACBU,2014-11-04,,,,,
AACBU,2014-11-05,,,,,
AACBU,2014-11-06,,,,,
AACBU,2014-11-07,,,,,
AACBU,2014-11-10,,,,,
AACBU,2014-11-11,,,,,
AACBU,2014-11-12,,,,,
AACBU,2014-11-13,,,,,
AACBU,2014-11-14,,,,,
AACBU,2014-11-17,,,,,
AACBU,2014-11-18,,,,,
AACBU,2014-11-19,,,,,
AACBU,2014-11-20,,,,,
AACBU,2014-11-21,,,,,
AACBU,2014-11-24,,,,,
AACBU,2014-11-25,,,,,
AACBU,2014-11-26,,,,,
AACBU,2014-11-28,,,,,
AACBU,2014-12-01,,,,,
AACBU,2014-12-02,,,,,
AACBU,2014-12-03,,,,,
AACBU,2014-12-04,,,,,
AACBU,2014-12-05,,,,,
AACBU,2014-12-08,,,,,
AACBU,2014-12-09,,,,,
AACBU,2014-12-10,,,,,
AACBU,2014-12-11,,,,,
AACBU,2014-12-12,,,,,
AACBU,2014-12-15,,,,,
AACBU,2014-12-16,,,,,
AACBU,2014-12-17,,,,,
AACBU,2014-12-18,,,,,
AACBU,2014-12-19,,,,,
AACBU,2014-12-22,,,,,
AACBU,2014-12-23,,,,,
AACBU,2014-12-24,,,,,
AACBU,2014-12-26,,,,,
AACBU,2014-12-29,,,,,
AACBU,2014-12-30,,,,,
AACBU,2014-12-31,,,,,
AACBU,2015-01-02,,,,,
AACBU,2015-01-05,,,,,
AACBU,2015-01-06,,,,,
AACBU,2015-01-07,,,,,
AACBU,2015-01-08,,,,,
AACBU,2015-01-09,,,,,
AACBU,2015-01-12,,,,,
AACBU,2015-01-13,,,,,
AACBU,2015-01-14,,,,,
AACBU,2015-01-15,,,,,
AACBU,2015-01-16,,,,,
AACBU,2015-01-20,,,,,
AACBU,2015-01-21,,,,,
AACBU,2015-01-22,,,,,
AACBU,2015-01-23,,,,,
AACBU,2015-01-26,,,,,
AACBU,2015-01-27,,,,,
AACBU,2015-01-28,,,,,
AACBU,2015-01-29,,,,,
AACBU,2015-01-30,,,,,
AACBU,2015-02-02,,,,,
AACBU,2015-02-03,,,,,
AACBU,2015-02-04,,,,,
AACBU,2015-02-05,,,,,
AACBU,2015-02-06,,,,,
AACBU,2015-02-09,,,,,
AACBU,2015-02-10,,,,,
AACBU,2015-02-11,,,,,
AACBU,2015-02-12,,,,,
AACBU,2015-02-13,,,,,
AACBU,2015-02-17,,,,,
AACBU,2015-02-18,,,,,
AACBU,2015-02-19,,,,,
AACBU,2015-02-20,,,,,
AACBU,2015-02-23,,,,,
AACBU,2015-02-24,,,,,
AACBU,2015-02-25,,,,,
AACBU,2015-02-26,,,,,
AACBU,2015-02-27,,,,,
AACBU,2015-03-02,,,,,
AACBU,2015-03-03,,,,,
AACBU,2015-03-04,,,,,
AACBU,2015-03-05,,,,,
AACBU,2015-03-06,,,,,
AACBU,2015-03-09,,,,,
AACBU,2015-03-10,,,,,
AACBU,2015-03-11,,,,,
AACBU,2015-03-12,,,,,
AACBU,2015-03-13,,,,,
AACBU,2015-03-16,,,,,
AACBU,2015-03-17,,,,,
AACBU,2015-03-18,,,,,
AACBU,2015-03-19,,,,,
AACBU,2015-03-20,,,,,
AACBU,2015-03-23,,,,,
AACBU,2015-03-24,,,,,
AACBU,2015-03-25,,,,,
AACBU,2015-03-26,,,,,
AACBU,2015-03-27,,,,,
AACBU,2015-03-30,,,,,
AACBU,2015-03-31,,,,,
AACBU,2015-04-01,,,,,
AACBU,2015-04-02,,,,,
AACBU,2015-04-06,,,,,
AACBU,2015-04-07,,,,,
AACBU,2015-04-08,,,,,
AACBU,2015-04-09,,,,,
AACBU,2015-04-10,,,,,
AACBU,2015-04-13,,,,,
AACBU,2015-04-14,,,,,
AACBU,2015-04-15,,,,,
AACBU,2015-04-16,,,,,
AACBU,2015-04-17,,,,,
AACBU,2015-04-20,,,,,
AACBU,2015-04-21,,,,,
AACBU,2015-04-22,,,,,
AACBU,2015-04-23,,,,,
AACBU,2015-04-24,,,,,
AACBU,2015-04-27,,,,,
AACBU,2015-04-28,,,,,
AACBU,2015-04-29,,,,,
AACBU,2015-04-30,,,,,
AACBU,2015-05-01,,,,,
AACBU,2015-05-04,,,,,
AACBU,2015-05-05,,,,,
AACBU,2015-05-06,,,,,
AACBU,2015-05-07,,,,,
AACBU,2015-05-08,,,,,
AACBU,2015-05-11,,,,,
AACBU,2015-05-12,,,,,
AACBU,2015-05-13,,,,,
AACBU,2015-05-14,,,,,
AACBU,2015-05-15,,,,,
AACBU,2015-05-18,,,,,
AACBU,2015-05-19,,,,,
AACBU,2015-05-20,,,,,
AACBU,2015-05-21,,,,,
AACBU,2015-05-22,,,,,
AACBU,2015-05-26,,,,,
AACBU,2015-05-27,,,,,
AACBU,2015-05-28,,,,,
AACBU,2015-05-29,,,,,
AACBU,2015-06-01,,,,,
AACBU,2015-06-02,,,,,
AACBU,2015-06-03,,,,,
AACBU,2015-06-04,,,,,
AACBU,2015-06-05,,,,,
AACBU,2015-06-08,,,,,
AACBU,2015-06-09,,,,,
AACBU,2015-06-10,,,,,
AACBU,2015-06-11,,,,,
AACBU,2015-06-12,,,,,
AACBU,2015-06-15,,,,,
AACBU,2015-06-16,,,,,
AACBU,2015-06-17,,,,,
AACBU,2015-06-18,,,,,
AACBU,2015-06-19,,,,,
AACBU,2015-06-22,,,,,
AACBU,2015-06-23,,,,,
AACBU,2015-06-24,,,,,
AACBU,2015-06-25,,,,,
AACBU,2015-06-26,,,,,
AACBU,2015-06-29,,,,,
AACBU,2015-06-30,,,,,
AACBU,2015-07-01,,,,,
AACBU,2015-07-02,,,,,
AACBU,2015-07-06,,,,,
AACBU,2015-07-07,,,,,
AACBU,2015-07-08,,,,,
AACBU,2015-07-09,,,,,
AACBU,2015-07-10,,,,,
AACBU,2015-07-13,,,,,
AACBU,2015-07-14,,,,,
AACBU,2015-07-15,,,,,
AACBU,2015-07-16,,,,,
AACBU,2015-07-17,,,,,
AACBU,2015-07-20,,,,,
AACBU,2015-07-21,,,,,
AACBU,2015-07-22,,,,,
AACBU,2015-07-23,,,,,
AACBU,2015-07-24,,,,,
AACBU,2015-07-27,,,,,
AACBU,2015-07-28,,,,,
AACBU,2015-07-29,,,,,
AACBU,2015-07-30,,,,,
AACBU,2015-07-31,,,,,
AACBU,2015-08-03,,,,,
AACBU,2015-08-04,,,,,
AACBU,2015-08-05,,,,,
AACBU,2015-08-06,,,,,
AACBU,2015-08-07,,,,,
AACBU,2015-08-10,,,,,
AACBU,2015-08-11,,,,,
AACBU,2015-08-12,,,,,
AACBU,2015-08-13,,,,,
AACBU,2015-08-14,,,,,
AACBU,2015-08-17,,,,,
AACBU,2015-08-18,,,,,
AACBU,2015-08-19,,,,,
AACBU,2015-08-20,,,,,
AACBU,2015-08-21,,,,,
AACBU,2015-08-24,,,,,
AACBU,2015-08-25,,,,,
AACBU,2015-08-26,,,,,
AACBU,2015-08-27,,,,,
AACBU,2015-08-28,,,,,
AACBU,2015-08-31,,,,,
AACBU,2015-09-01,,,,,
AACBU,2015-09-02,,,,,
AACBU,2015-09-03,,,,,
AACBU,2015-09-04,,,,,
AACBU,2015-09-08,,,,,
AACBU,2015-09-09,,,,,
AACBU,2015-09-10,,,,,
AACBU,2015-09-11,,,,,
AACBU,2015-09-14,,,,,
AACBU,2015-09-15,,,,,
AACBU,2015-09-16,,,,,
AACBU,2015-09-17,,,,,
AACBU,2015-09-18,,,,,
AACBU,2015-09-21,,,,,
AACBU,2015-09-22,,,,,
AACBU,2015-09-23,,,,,
AACBU,2015-09-24,,,,,
AACBU,2015-09-25,,,,,
AACBU,2015-09-28,,,,,
AACBU,2015-09-29,,,,,
AACBU,2015-09-30,,,,,
AACBU,2015-10-01,,,,,
AACBU,2015-10-02,,,,,
AACBU,2015-10-05,,,,,
